chr	pos	strand	type	num_C	depth	percentage	isMeth
chr1	23834	+	CHH	0	30	0	0
chr1	23845	+	CG	0	34	0	0
chr1	23857	+	CG	0	31	0	0
chr1	23863	+	CHH	0	31	0	0
chr1	23865	+	CG	0	32	0	0
chr1	23881	+	CHH	0	29	0	0
chr1	23898	+	CHH	1	26	0.0384615	0
chr1	23915	+	CHG	0	27	0	0
chr1	23932	+	CHH	0	25	0	0
chr1	23933	+	CHH	0	25	0	0
chr1	23937	+	CHG	0	28	0	0
chr1	23948	+	CHH	0	32	0	0
chr1	23961	+	CHH	0	33	0	0
chr1	23993	+	CG	0	40	0	0
chr1	23997	+	CHH	0	40	0	0
chr1	23999	+	CG	0	41	0	0
chr1	24010	+	CG	0	38	0	0
chr1	24015	+	CG	0	36	0	0
chr1	24022	+	CHH	0	39	0	0
chr1	24046	+	CHH	0	45	0	0
chr1	24052	+	CHG	0	44	0	0
chr1	24111	+	CHH	0	50	0	0
chr1	24112	+	CHH	0	50	0	0
chr1	24132	+	CHG	0	42	0	0
chr1	24138	+	CHH	0	42	0	0
chr1	24147	+	CHG	0	45	0	0
chr1	24152	+	CHH	0	44	0	0
chr1	24187	+	CHG	1	43	0.0232558	0
chr1	24188	+	CG	38	43	0.883721	1
chr1	24190	+	CG	40	42	0.952381	1
chr1	24196	+	CG	38	39	0.974359	1
chr1	24202	+	CHH	0	37	0	0
chr1	24207	+	CHG	0	37	0	0
chr1	24217	+	CHH	0	41	0	0
chr1	24227	+	CHH	0	37	0	0
chr1	24228	+	CHG	1	36	0.0277778	0
chr1	24236	+	CG	25	36	0.694444	1
chr1	24260	+	CHH	1	37	0.027027	0
chr1	24264	+	CHH	0	37	0	0
chr1	24269	+	CG	0	31	0	0
chr1	24274	+	CHH	0	28	0	0
chr1	24275	+	CHG	0	31	0	0
chr1	24287	+	CHH	0	31	0	0
chr1	24293	+	CHH	0	31	0	0
chr1	24297	+	CHH	0	34	0	0
chr1	24303	+	CG	24	29	0.827586	1
chr1	24310	+	CHH	0	30	0	0
chr1	24312	+	CG	24	31	0.774194	1
chr1	24318	+	CHH	0	30	0	0
chr1	24322	+	CHH	0	28	0	0
chr1	24323	+	CHH	1	28	0.0357143	0
chr1	24330	+	CHG	0	25	0	0
chr1	24331	+	CG	20	23	0.869565	1
chr1	24336	+	CHG	0	22	0	0
chr1	24345	+	CHH	0	21	0	0
chr1	24347	+	CHH	0	20	0	0
chr1	24352	+	CG	22	23	0.956522	1
chr1	24354	+	CG	23	24	0.958333	1
chr1	24359	+	CHH	1	24	0.0416667	0
chr1	24362	+	CHH	0	26	0	0
chr1	24377	+	CHH	0	22	0	0
chr1	24386	+	CHG	0	21	0	0
chr1	24394	+	CHH	0	22	0	0
chr1	24395	+	CHG	0	23	0	0
chr1	24400	+	CHG	1	21	0.047619	0
chr1	24410	+	CHH	0	24	0	0
chr1	24412	+	CHH	0	24	0	0
chr1	24414	+	CG	20	24	0.833333	1
chr1	24421	+	CHH	0	24	0	0
chr1	24428	+	CHH	0	25	0	0
chr1	24429	+	CHH	0	25	0	0
chr1	24430	+	CHH	0	25	0	0
chr1	24437	+	CHH	0	24	0	0
chr1	24438	+	CHH	0	22	0	0
chr1	24449	+	CHG	0	20	0	0
chr1	24455	+	CHG	0	19	0	0
chr1	24456	+	CG	10	19	0.526316	1
chr1	24458	+	CHH	1	19	0.0526316	0
chr1	24459	+	CHH	0	19	0	0
chr1	24470	+	CHH	0	20	0	0
chr1	24482	+	CHH	0	21	0	0
chr1	24502	+	CHH	0	23	0	0
chr1	24503	+	CHH	0	23	0	0
chr1	24529	+	CHH	0	28	0	0
chr1	24533	+	CG	0	30	0	0
chr1	24539	+	CHG	0	31	0	0
chr1	24542	+	CHH	0	32	0	0
chr1	24546	+	CHG	0	33	0	0
chr1	24556	+	CHG	0	29	0	0
chr1	24557	+	CG	0	29	0	0
chr1	24563	+	CHH	0	29	0	0
chr1	24567	+	CHH	1	28	0.0357143	0
chr1	24575	+	CHH	0	26	0	0
chr1	24584	+	CHH	0	20	0	0
chr1	24605	+	CHG	0	18	0	0
chr1	24610	+	CHH	0	18	0	0
chr1	24621	+	CHH	0	14	0	0
chr1	24623	+	CG	10	13	0.769231	1
chr1	24632	+	CHH	0	14	0	0
chr1	24635	+	CG	2	16	0.125	1
chr1	24648	+	CHH	0	17	0	0
chr1	24653	+	CHG	0	16	0	0
chr1	24660	+	CHH	0	14	0	0
chr1	24670	+	CHH	0	14	0	0
chr1	24673	+	CHH	0	16	0	0
chr1	24679	+	CHH	0	17	0	0
chr1	24683	+	CHH	0	19	0	0
chr1	24684	+	CHG	0	18	0	0
chr1	24687	+	CHH	0	18	0	0
chr1	24694	+	CHH	0	17	0	0
chr1	24707	+	CHG	0	17	0	0
chr1	24712	+	CHH	0	19	0	0
chr1	24723	+	CG	12	14	0.857143	1
chr1	24734	+	CHH	0	14	0	0
chr1	24741	+	CHH	0	14	0	0
chr1	24744	+	CHH	0	14	0	0
chr1	24747	+	CG	11	14	0.785714	1
chr1	24749	+	CHG	0	15	0	0
chr1	24755	+	CHH	0	16	0	0
chr1	24765	+	CHG	0	16	0	0
chr1	24768	+	CHH	0	14	0	0
chr1	24770	+	CHH	0	14	0	0
chr1	24776	+	CHG	0	15	0	0
chr1	24788	+	CHG	0	16	0	0
chr1	24794	+	CHH	0	19	0	0
chr1	24796	+	CHG	0	19	0	0
chr1	24802	+	CHH	1	19	0.0526316	0
chr1	24816	+	CHH	0	18	0	0
chr1	24824	+	CHH	0	17	0	0
chr1	24827	+	CHH	0	16	0	0
chr1	24833	+	CHH	0	17	0	0
chr1	24835	+	CG	15	17	0.882353	1
chr1	24838	+	CG	13	16	0.8125	1
chr1	24845	+	CHH	0	16	0	0
chr1	24847	+	CHH	0	16	0	0
chr1	24848	+	CHH	0	16	0	0
chr1	24850	+	CG	13	16	0.8125	1
chr1	24852	+	CHG	0	17	0	0
chr1	24856	+	CHH	0	18	0	0
chr1	24863	+	CHH	0	19	0	0
chr1	24866	+	CHH	0	19	0	0
chr1	24867	+	CHH	0	19	0	0
chr1	24871	+	CHH	0	18	0	0
chr1	24873	+	CHH	0	18	0	0
chr1	24885	+	CHG	0	15	0	0
chr1	24895	+	CHH	0	14	0	0
chr1	24896	+	CHH	2	14	0.142857	0
chr1	24900	+	CHH	0	15	0	0
chr1	24903	+	CHH	0	17	0	0
chr1	24905	+	CHH	1	18	0.0555556	0
chr1	24906	+	CHH	0	18	0	0
chr1	24920	+	CHH	0	20	0	0
chr1	24921	+	CHG	1	21	0.047619	0
chr1	24924	+	CHH	0	20	0	0
chr1	24925	+	CHH	0	20	0	0
chr1	24928	+	CHH	0	21	0	0
chr1	24939	+	CHG	0	24	0	0
chr1	24942	+	CHH	0	23	0	0
chr1	24945	+	CG	0	24	0	0
chr1	24947	+	CHH	0	25	0	0
chr1	24948	+	CHG	0	25	0	0
chr1	24966	+	CHG	1	26	0.0384615	0
chr1	24976	+	CHH	0	29	0	0
chr1	24984	+	CHG	0	30	0	0
chr1	24989	+	CHH	0	31	0	0
chr1	24991	+	CHH	0	28	0	0
chr1	24996	+	CHH	0	28	0	0
chr1	25000	+	CHH	0	28	0	0
chr1	25001	+	CHH	0	28	0	0
chr1	25008	+	CHH	0	30	0	0
chr1	25019	+	CHH	0	29	0	0
chr1	25021	+	CHH	0	30	0	0
chr1	25036	+	CG	1	26	0.0384615	0
chr1	25047	+	CHH	0	23	0	0
chr1	25051	+	CHH	0	23	0	0
chr1	25052	+	CHH	0	23	0	0
chr1	25065	+	CG	25	26	0.961538	1
chr1	25076	+	CG	30	31	0.967742	1
chr1	25081	+	CHH	0	32	0	0
chr1	25082	+	CHH	1	32	0.03125	0
chr1	25084	+	CG	32	33	0.969697	1
chr1	25089	+	CHH	0	33	0	0
chr1	25090	+	CHH	0	33	0	0
chr1	25101	+	CHH	1	31	0.0322581	0
chr1	25104	+	CG	18	32	0.5625	1
chr1	25113	+	CHH	0	33	0	0
chr1	25124	+	CG	32	33	0.969697	1
chr1	25142	+	CHH	1	40	0.025	0
chr1	25148	+	CHH	0	37	0	0
chr1	25149	+	CHH	0	36	0	0
chr1	25154	+	CHH	0	34	0	0
chr1	25155	+	CHH	0	33	0	0
chr1	25158	+	CHG	0	32	0	0
chr1	25168	+	CG	26	27	0.962963	1
chr1	25171	+	CG	26	26	1	1
chr1	25180	+	CHH	0	26	0	0
chr1	25185	+	CHG	0	29	0	0
chr1	25188	+	CHH	0	29	0	0
chr1	25191	+	CHH	0	27	0	0
chr1	25200	+	CHH	0	30	0	0
chr1	25202	+	CHH	0	29	0	0
chr1	25205	+	CHH	0	28	0	0
chr1	25212	+	CHH	1	30	0.0333333	0
chr1	25220	+	CHH	0	30	0	0
chr1	25230	+	CHG	1	30	0.0333333	0
chr1	25233	+	CHG	0	31	0	0
chr1	25245	+	CG	33	33	1	1
chr1	25248	+	CHH	0	33	0	0
chr1	25250	+	CHH	0	31	0	0
chr1	25254	+	CHH	0	31	0	0
chr1	25260	+	CHH	0	33	0	0
chr1	25270	+	CHH	0	34	0	0
chr1	25277	+	CHH	0	31	0	0
chr1	25290	+	CHH	0	26	0	0
chr1	25299	+	CHG	0	24	0	0
chr1	25305	+	CHH	0	24	0	0
chr1	25322	+	CHG	0	20	0	0
chr1	25333	+	CG	20	20	1	1
chr1	25336	+	CHH	0	20	0	0
chr1	25338	+	CHG	0	20	0	0
chr1	25347	+	CG	18	21	0.857143	1
chr1	25354	+	CG	21	21	1	1
chr1	25362	+	CHG	0	20	0	0
chr1	25365	+	CHH	0	20	0	0
chr1	25366	+	CHH	2	20	0.1	0
chr1	25376	+	CHH	0	23	0	0
chr1	25382	+	CHH	0	21	0	0
chr1	25389	+	CHH	0	22	0	0
chr1	25393	+	CHH	0	21	0	0
chr1	25401	+	CHH	1	20	0.05	0
chr1	25403	+	CHH	0	21	0	0
chr1	25407	+	CHG	0	20	0	0
chr1	25418	+	CHH	0	20	0	0
chr1	25428	+	CHH	1	21	0.047619	0
chr1	25432	+	CHH	0	21	0	0
chr1	25445	+	CHH	0	19	0	0
chr1	25448	+	CHH	0	18	0	0
chr1	25464	+	CG	0	16	0	0
chr1	25492	+	CHH	0	20	0	0
chr1	25513	+	CHH	0	21	0	0
chr1	25516	+	CHH	0	20	0	0
chr1	25520	+	CHH	0	19	0	0
chr1	25530	+	CHH	0	19	0	0
chr1	25534	+	CHH	0	20	0	0
chr1	25538	+	CHH	0	20	0	0
chr1	25543	+	CHG	0	18	0	0
chr1	25546	+	CHH	0	18	0	0
chr1	25551	+	CHH	0	18	0	0
chr1	25574	+	CHH	0	18	0	0
chr1	25575	+	CHH	0	17	0	0
chr1	25580	+	CG	0	16	0	0
chr1	25583	+	CG	0	16	0	0
chr1	25593	+	CHH	0	13	0	0
chr1	25600	+	CHH	0	13	0	0
chr1	25604	+	CHH	0	13	0	0
chr1	25605	+	CHH	0	13	0	0
chr1	25607	+	CHG	0	13	0	0
chr1	25621	+	CHH	1	14	0.0714286	0
chr1	25623	+	CHH	0	12	0	0
chr1	25625	+	CHH	0	14	0	0
chr1	25629	+	CHH	0	15	0	0
chr1	25638	+	CHH	0	17	0	0
chr1	25641	+	CHG	2	17	0.117647	1
chr1	25649	+	CG	16	17	0.941176	1
chr1	25651	+	CHG	0	17	0	0
chr1	25654	+	CHG	0	17	0	0
chr1	25657	+	CHG	0	18	0	0
chr1	25667	+	CG	17	19	0.894737	1
chr1	25669	+	CG	20	20	1	1
chr1	25672	+	CG	19	20	0.95	1
chr1	25682	+	CHH	1	20	0.05	0
chr1	25686	+	CHH	0	21	0	0
chr1	25687	+	CHG	1	21	0.047619	0
chr1	25702	+	CHH	1	19	0.0526316	0
chr1	25704	+	CHH	0	19	0	0
chr1	25709	+	CG	18	18	1	1
chr1	25728	+	CHH	0	15	0	0
chr1	25730	+	CHH	0	14	0	0
chr1	25731	+	CHH	0	14	0	0
chr1	25732	+	CHG	0	15	0	0
chr1	25740	+	CHH	0	17	0	0
chr1	25741	+	CHG	0	17	0	0
chr1	25756	+	CHH	0	14	0	0
chr1	25758	+	CHH	0	13	0	0
chr1	25762	+	CHH	0	11	0	0
chr1	25768	+	CHH	0	12	0	0
chr1	25773	+	CG	11	12	0.916667	1
chr1	25775	+	CHH	0	11	0	0
chr1	25782	+	CHG	0	14	0	0
chr1	25783	+	CG	14	14	1	1
chr1	25796	+	CHH	0	20	0	0
chr1	25797	+	CHH	0	20	0	0
chr1	25806	+	CHG	0	21	0	0
chr1	25811	+	CHH	0	20	0	0
chr1	25813	+	CHH	0	20	0	0
chr1	25829	+	CHH	0	17	0	0
chr1	25831	+	CG	17	17	1	1
chr1	25842	+	CHH	0	18	0	0
chr1	25844	+	CG	17	18	0.944444	1
chr1	25862	+	CG	15	15	1	1
chr1	25864	+	CHG	0	16	0	0
chr1	25865	+	CG	15	16	0.9375	1
chr1	25867	+	CHG	0	15	0	0
chr1	25873	+	CHG	0	14	0	0
chr1	25888	+	CHH	0	9	0	0
chr1	25890	+	CHH	0	9	0	0
chr1	25891	+	CHH	0	9	0	0
chr1	25899	+	CHH	0	8	0	0
chr1	25903	+	CHH	0	7	0	0
chr1	25910	+	CHH	0	9	0	0
chr1	25914	+	CHH	0	10	0	0
chr1	25917	+	CHH	0	10	0	0
chr1	25919	+	CHH	0	10	0	0
chr1	25920	+	CHH	0	10	0	0
chr1	25922	+	CHH	0	10	0	0
chr1	25929	+	CHG	0	11	0	0
chr1	25932	+	CHH	0	11	0	0
chr1	25934	+	CHH	0	11	0	0
chr1	25936	+	CHG	0	12	0	0
chr1	25939	+	CHG	0	12	0	0
chr1	25947	+	CG	13	15	0.866667	1
chr1	25951	+	CHH	0	15	0	0
chr1	25961	+	CG	13	14	0.928571	1
chr1	25978	+	CHG	0	15	0	0
chr1	25981	+	CHH	0	15	0	0
chr1	25989	+	CHH	0	15	0	0
chr1	25992	+	CHH	0	15	0	0
chr1	25993	+	CHH	0	15	0	0
chr1	26020	+	CHH	0	14	0	0
chr1	26031	+	CHH	0	13	0	0
chr1	26047	+	CHG	0	7	0	0
chr1	26050	+	CHH	1	7	0.142857	0
chr1	26051	+	CHH	1	7	0.142857	0
chr1	26057	+	CHH	0	7	0	0
chr1	26059	+	CHH	0	7	0	0
chr1	26061	+	CHG	0	7	0	0
chr1	26066	+	CHH	0	6	0	0
chr1	26067	+	CHG	0	6	0	0
chr1	26078	+	CHG	0	7	0	0
chr1	26088	+	CG	7	7	1	1
chr1	26093	+	CHG	0	6	0	0
chr1	26096	+	CHH	0	6	0	0
chr1	26097	+	CHH	0	6	0	0
chr1	26100	+	CG	8	8	1	1
chr1	26102	+	CHH	0	7	0	0
chr1	26114	+	CG	4	6	0.666667	1
chr1	26121	+	CHH	0	7	0	0
chr1	26122	+	CHG	0	7	0	0
chr1	26125	+	CHH	0	7	0	0
chr1	26135	+	CHH	0	8	0	0
chr1	26137	+	CHH	0	8	0	0
chr1	26143	+	CHG	0	10	0	0
chr1	26146	+	CHH	1	10	0.1	0
chr1	26147	+	CHG	0	10	0	0
chr1	26160	+	CHH	0	8	0	0
chr1	26163	+	CHH	0	9	0	0
chr1	26165	+	CHH	0	9	0	0
chr1	26171	+	CHG	0	9	0	0
chr1	26178	+	CHH	0	8	0	0
chr1	26184	+	CHH	0	8	0	0
chr1	26185	+	CHH	0	8	0	0
chr1	26191	+	CHG	0	6	0	0
chr1	26192	+	CG	0	6	0	0
chr1	26201	+	CHH	0	5	0	0
chr1	26220	+	CHH	0	6	0	0
chr1	26224	+	CHH	0	6	0	0
chr1	26320	+	CHG	0	5	0	0
chr1	26331	+	CHH	0	6	0	0
chr1	26343	+	CHH	0	8	0	0
chr1	26351	+	CG	5	8	0.625	1
chr1	26361	+	CG	8	11	0.727273	1
chr1	26366	+	CG	12	12	1	1
chr1	26369	+	CHH	0	14	0	0
chr1	26370	+	CHH	0	14	0	0
chr1	26374	+	CHH	0	14	0	0
chr1	26380	+	CG	12	13	0.923077	1
chr1	26385	+	CHG	0	14	0	0
chr1	26389	+	CHH	0	14	0	0
chr1	26393	+	CHH	0	15	0	0
chr1	26397	+	CHG	0	15	0	0
chr1	26401	+	CHH	0	15	0	0
chr1	26403	+	CG	13	13	1	1
chr1	26408	+	CHG	0	12	0	0
chr1	26409	+	CG	11	12	0.916667	1
chr1	26413	+	CHH	0	12	0	0
chr1	26421	+	CHH	0	13	0	0
chr1	26422	+	CHG	0	13	0	0
chr1	26428	+	CHG	0	12	0	0
chr1	26432	+	CHH	0	11	0	0
chr1	26435	+	CHH	0	11	0	0
chr1	26439	+	CHH	0	10	0	0
chr1	26441	+	CHH	0	10	0	0
chr1	26456	+	CHH	0	7	0	0
chr1	26465	+	CHH	0	8	0	0
chr1	26474	+	CHH	0	10	0	0
chr1	26477	+	CHH	0	11	0	0
chr1	26494	+	CHH	0	13	0	0
chr1	26497	+	CHG	0	13	0	0
chr1	26502	+	CHH	0	15	0	0
chr1	26504	+	CHH	0	15	0	0
chr1	26505	+	CHH	0	15	0	0
chr1	26510	+	CHG	0	16	0	0
chr1	26515	+	CHG	0	17	0	0
chr1	26524	+	CHH	0	20	0	0
chr1	26527	+	CHH	0	22	0	0
chr1	26536	+	CHH	0	23	0	0
chr1	26540	+	CHG	1	24	0.0416667	0
chr1	26554	+	CHH	0	21	0	0
chr1	26556	+	CHH	0	21	0	0
chr1	26558	+	CG	20	21	0.952381	1
chr1	26560	+	CHG	0	22	0	0
chr1	26563	+	CG	18	21	0.857143	1
chr1	26567	+	CHH	0	20	0	0
chr1	26568	+	CHH	0	20	0	0
chr1	26578	+	CHH	0	17	0	0
chr1	26585	+	CHG	0	17	0	0
chr1	26596	+	CHH	1	16	0.0625	0
chr1	26598	+	CHH	0	16	0	0
chr1	26601	+	CG	14	15	0.933333	1
chr1	26611	+	CHH	0	13	0	0
chr1	26623	+	CHG	0	14	0	0
chr1	26628	+	CHH	0	13	0	0
chr1	26634	+	CHH	0	14	0	0
chr1	26637	+	CHH	0	14	0	0
chr1	26639	+	CHH	0	14	0	0
chr1	26647	+	CHH	0	16	0	0
chr1	26650	+	CG	13	15	0.866667	1
chr1	26660	+	CHH	0	18	0	0
chr1	26662	+	CHH	0	19	0	0
chr1	26671	+	CHG	0	20	0	0
chr1	26676	+	CHH	0	20	0	0
chr1	26677	+	CHG	0	20	0	0
chr1	26683	+	CHG	0	19	0	0
chr1	26701	+	CHH	0	20	0	0
chr1	26704	+	CHG	0	19	0	0
chr1	26710	+	CHH	0	17	0	0
chr1	26711	+	CHH	1	17	0.0588235	0
chr1	26720	+	CHH	0	16	0	0
chr1	26728	+	CHG	0	18	0	0
chr1	26729	+	CG	17	18	0.944444	1
chr1	26731	+	CG	16	17	0.941176	1
chr1	26739	+	CHH	0	17	0	0
chr1	26745	+	CHH	1	14	0.0714286	0
chr1	26750	+	CHH	0	14	0	0
chr1	26753	+	CHG	0	14	0	0
chr1	26756	+	CHH	0	13	0	0
chr1	26758	+	CHH	0	13	0	0
chr1	26760	+	CHG	0	12	0	0
chr1	26763	+	CHH	0	13	0	0
chr1	26766	+	CHH	0	12	0	0
chr1	26767	+	CHG	0	12	0	0
chr1	26774	+	CHG	0	12	0	0
chr1	26786	+	CHG	0	10	0	0
chr1	26787	+	CG	2	10	0.2	1
chr1	26803	+	CHH	0	11	0	0
chr1	26804	+	CHH	0	11	0	0
chr1	26811	+	CHH	0	10	0	0
chr1	26812	+	CHH	0	10	0	0
chr1	26814	+	CHH	0	9	0	0
chr1	26816	+	CHH	0	10	0	0
chr1	26817	+	CHH	0	9	0	0
chr1	26822	+	CHH	0	9	0	0
chr1	26823	+	CHG	0	9	0	0
chr1	26843	+	CHH	0	9	0	0
chr1	26846	+	CHH	1	11	0.0909091	0
chr1	26848	+	CHH	0	11	0	0
chr1	26850	+	CHH	0	11	0	0
chr1	26852	+	CG	0	11	0	0
chr1	26857	+	CHH	0	11	0	0
chr1	26859	+	CHG	0	11	0	0
chr1	26867	+	CHH	0	13	0	0
chr1	26871	+	CHH	0	15	0	0
chr1	26872	+	CHH	0	15	0	0
chr1	26875	+	CG	0	16	0	0
chr1	26878	+	CHH	1	19	0.0526316	0
chr1	26879	+	CHG	0	20	0	0
chr1	26889	+	CHH	0	21	0	0
chr1	26899	+	CHH	0	23	0	0
chr1	26908	+	CHH	0	23	0	0
chr1	26909	+	CHG	1	24	0.0416667	0
chr1	26916	+	CHH	0	24	0	0
chr1	26917	+	CHH	0	24	0	0
chr1	26919	+	CHH	0	24	0	0
chr1	26921	+	CG	22	24	0.916667	1
chr1	26930	+	CHH	0	25	0	0
chr1	26938	+	CHH	0	24	0	0
chr1	26941	+	CHG	0	24	0	0
chr1	26944	+	CHH	0	26	0	0
chr1	26947	+	CHH	0	25	0	0
chr1	26948	+	CHH	1	25	0.04	0
chr1	26952	+	CHH	0	25	0	0
chr1	26957	+	CHH	1	25	0.04	0
chr1	26959	+	CHG	0	24	0	0
chr1	26960	+	CG	0	24	0	0
chr1	26971	+	CHH	0	20	0	0
chr1	26980	+	CHH	0	15	0	0
chr1	26981	+	CHG	0	15	0	0
chr1	26988	+	CHG	0	16	0	0
chr1	26993	+	CHH	0	16	0	0
chr1	26998	+	CG	0	16	0	0
chr1	27001	+	CHH	0	16	0	0
chr1	27005	+	CHH	1	17	0.0588235	0
chr1	27007	+	CHH	0	17	0	0
chr1	27010	+	CHG	0	18	0	0
chr1	27018	+	CHH	0	20	0	0
chr1	27039	+	CHH	0	22	0	0
chr1	27043	+	CHH	0	21	0	0
chr1	27054	+	CHH	0	24	0	0
chr1	27058	+	CHG	0	24	0	0
chr1	27065	+	CHH	0	26	0	0
chr1	27066	+	CHH	2	27	0.0740741	0
chr1	27071	+	CHH	0	27	0	0
chr1	27083	+	CG	0	27	0	0
chr1	27100	+	CHG	0	30	0	0
chr1	27112	+	CHG	0	28	0	0
chr1	27115	+	CHH	0	28	0	0
chr1	27119	+	CHH	0	28	0	0
chr1	27126	+	CHG	0	26	0	0
chr1	27129	+	CHH	0	26	0	0
chr1	27142	+	CHH	0	24	0	0
chr1	27148	+	CHG	0	23	0	0
chr1	27149	+	CG	22	23	0.956522	1
chr1	27156	+	CHH	1	22	0.0454545	0
chr1	27162	+	CHG	0	25	0	0
chr1	27163	+	CG	24	25	0.96	1
chr1	27167	+	CHH	0	26	0	0
chr1	27180	+	CHH	0	22	0	0
chr1	27185	+	CG	22	22	1	1
chr1	27187	+	CHG	0	24	0	0
chr1	27196	+	CHG	0	24	0	0
chr1	27200	+	CHH	0	24	0	0
chr1	27201	+	CHH	1	24	0.0416667	0
chr1	27219	+	CHH	0	23	0	0
chr1	27220	+	CHG	0	23	0	0
chr1	27225	+	CHH	0	22	0	0
chr1	27226	+	CHG	0	21	0	0
chr1	27232	+	CHG	1	23	0.0434783	0
chr1	27235	+	CHH	0	22	0	0
chr1	27240	+	CHH	0	24	0	0
chr1	27251	+	CHH	0	21	0	0
chr1	27255	+	CHH	0	21	0	0
chr1	27256	+	CHG	0	21	0	0
chr1	27268	+	CG	0	23	0	0
chr1	27276	+	CHH	0	19	0	0
chr1	27292	+	CHH	1	21	0.047619	0
chr1	27294	+	CHH	0	23	0	0
chr1	27298	+	CHH	0	26	0	0
chr1	27299	+	CHH	0	26	0	0
chr1	27313	+	CHH	0	28	0	0
chr1	27322	+	CHH	0	28	0	0
chr1	27343	+	CHH	0	26	0	0
chr1	27353	+	CHG	1	26	0.0384615	0
chr1	27362	+	CHH	0	26	0	0
chr1	27363	+	CHH	2	26	0.0769231	0
chr1	27367	+	CHH	0	25	0	0
chr1	27369	+	CHG	0	25	0	0
chr1	27385	+	CHH	0	23	0	0
chr1	27388	+	CHG	0	21	0	0
chr1	27410	+	CHH	0	19	0	0
chr1	27412	+	CHH	0	19	0	0
chr1	27417	+	CHH	0	19	0	0
chr1	27422	+	CHH	0	18	0	0
chr1	27423	+	CHH	0	17	0	0
chr1	27431	+	CHH	1	19	0.0526316	0
chr1	27443	+	CHG	0	19	0	0
chr1	27461	+	CHH	0	19	0	0
chr1	27463	+	CHH	0	18	0	0
chr1	27466	+	CHH	0	17	0	0
chr1	27474	+	CHH	0	18	0	0
chr1	27475	+	CHH	0	18	0	0
chr1	27479	+	CHH	0	19	0	0
chr1	27480	+	CHH	0	19	0	0
chr1	27485	+	CG	19	19	1	1
chr1	27493	+	CHG	0	18	0	0
chr1	27500	+	CG	19	19	1	1
chr1	27502	+	CG	18	19	0.947368	1
chr1	27507	+	CHH	0	18	0	0
chr1	27515	+	CHH	0	16	0	0
chr1	27522	+	CHG	0	17	0	0
chr1	27529	+	CHG	0	18	0	0
chr1	27544	+	CHH	0	16	0	0
chr1	27546	+	CHH	1	15	0.0666667	0
chr1	27548	+	CHH	0	14	0	0
chr1	27550	+	CHH	0	14	0	0
chr1	27551	+	CHH	0	15	0	0
chr1	27584	+	CHH	0	16	0	0
chr1	27585	+	CHH	0	16	0	0
chr1	27594	+	CHH	0	16	0	0
chr1	27609	+	CHG	0	16	0	0
chr1	27615	+	CHG	0	19	0	0
chr1	27625	+	CG	19	19	1	1
chr1	27631	+	CHH	1	18	0.0555556	0
chr1	27639	+	CHH	0	19	0	0
chr1	27649	+	CHH	0	19	0	0
chr1	27651	+	CG	14	19	0.736842	1
chr1	27655	+	CHH	0	17	0	0
chr1	27656	+	CHH	0	17	0	0
chr1	27662	+	CHH	0	16	0	0
chr1	27664	+	CHH	0	17	0	0
chr1	27670	+	CHH	0	18	0	0
chr1	27673	+	CHH	0	19	0	0
chr1	27675	+	CHH	0	18	0	0
chr1	27679	+	CHH	0	19	0	0
chr1	27683	+	CHH	0	17	0	0
chr1	27691	+	CHH	0	15	0	0
chr1	27693	+	CHH	0	15	0	0
chr1	27703	+	CHG	0	13	0	0
chr1	27710	+	CHH	0	13	0	0
chr1	27711	+	CHG	0	13	0	0
chr1	27720	+	CHG	0	16	0	0
chr1	27725	+	CHH	0	15	0	0
chr1	27728	+	CHH	0	14	0	0
chr1	27731	+	CHH	0	13	0	0
chr1	27732	+	CHH	0	13	0	0
chr1	27734	+	CHH	0	12	0	0
chr1	27742	+	CHH	0	12	0	0
chr1	27743	+	CHH	0	13	0	0
chr1	27747	+	CHH	0	14	0	0
chr1	27759	+	CHH	0	12	0	0
chr1	27768	+	CHH	0	11	0	0
chr1	27776	+	CHH	0	12	0	0
chr1	27789	+	CHH	0	13	0	0
chr1	27794	+	CHH	0	12	0	0
chr1	27800	+	CHG	0	13	0	0
chr1	27803	+	CHH	0	13	0	0
chr1	27807	+	CHH	0	13	0	0
chr1	27810	+	CHH	0	12	0	0
chr1	27812	+	CHH	1	12	0.0833333	0
chr1	27824	+	CHH	1	15	0.0666667	0
chr1	27844	+	CG	16	16	1	1
chr1	27866	+	CHH	0	14	0	0
chr1	27867	+	CHH	0	14	0	0
chr1	27868	+	CHH	0	14	0	0
chr1	27870	+	CHH	0	12	0	0
chr1	27871	+	CHH	0	12	0	0
chr1	27873	+	CG	11	12	0.916667	1
chr1	27876	+	CHH	0	13	0	0
chr1	27878	+	CHH	0	13	0	0
chr1	27879	+	CHH	0	13	0	0
chr1	27887	+	CHH	0	13	0	0
chr1	27888	+	CHG	0	13	0	0
chr1	27891	+	CHH	0	15	0	0
chr1	27897	+	CHH	0	13	0	0
chr1	27898	+	CHH	0	13	0	0
chr1	27901	+	CHH	0	13	0	0
chr1	27902	+	CHG	0	13	0	0
chr1	27910	+	CHH	0	17	0	0
chr1	27911	+	CHH	1	16	0.0625	0
chr1	27912	+	CHG	0	15	0	0
chr1	27918	+	CHG	0	14	0	0
chr1	27922	+	CHH	0	13	0	0
chr1	27927	+	CG	0	15	0	0
chr1	27930	+	CHH	0	17	0	0
